level_0,assist_percentage,block_percentage,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_percentage,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,player_id,points_produced,position,steal_percentage,team_abbreviation,three_point_attempt_rate,three_point_percentage,total_rebound_percentage,true_shooting_percentage,turnover_percentage,two_point_percentage,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,season,yrs_played,col_lkup,assists_per_40,blocks_per_40,defensive_rebounds_per_40,free_throw_attempts_per_40,free_throws_per_40,offensive_rebounds_per_40,personal_fouls_per_40,points_per_40,steals_per_40,three_point_attempts_per_40,three_pointers_per_40,total_rebounds_per_40,turnovers_per_40,two_point_attempts_per_40,two_pointers_per_40,max_mp,year,all_star_flag,class
2009-10,6,0.8,,acc,,10.9,1.9,0.439,155,0.439,68,0.477,0.743,40,39,81,1013,,10.4,0.8,,lance-thomas-1,225,Forward,1.4,duke,0,,10.7,0.502,24.3,0.439,12.2,225,2.7,0.106,Lance Thomas,2009,4,Lance Thomas duke,1.42,0.32,3.95,2.92,2.17,3.71,4.78,7.54,0.95,0,0,7.66,2.41,6.12,2.69,1490,,0,role_player
2009-10,19.5,2.3,,pac-10,,20.6,1.8,0.519,506,0.49,248,0.508,0.696,32,32,79,1161,,7.9,4.2,,landry-fields-1,673,Guard,2.6,stanford,0.17,0.337,14.1,0.56,11.7,0.521,31.5,215,6,0.206,Landry Fields,2009,4,Landry Fields stanford,3.07,0.86,6.86,8.85,6.17,2.79,2.24,24.25,1.76,2.96,1,9.65,2.86,14.47,7.55,2541,,0,starter
2013-14,9.3,1.5,7.6,atlantic-10,1.5,10.5,1.6,0.57,428,0.444,190,0.322,0.826,34,34,74,1231,6.1,2.8,4.2,21.5,langston-galloway-1,523,Guard,1.8,saint-josephs,0.57,0.443,6.9,0.61,5.4,0.446,22.4,202,5.8,0.19,Langston Galloway,2013,4,Langston Galloway saint-josephs,1.72,0.55,3.8,4.48,3.7,0.91,2.63,19.56,1.17,7.93,3.51,4.71,0.91,5.98,2.66,2033,,0,role_player
1991-92,,,,independent,,,,0.636,360,0.631,227,0.539,0.655,33,,80,1194,,,,,laphonso-ellis-1,,Forward,,notre-dame,0.025,0.444,,0.647,16.9,0.635,,240,,,LaPhonso Ellis,1991,4,LaPhonso Ellis notre-dame,1.71,2.88,,6.5,4.25,,3.75,19.6,1.24,0.3,0.13,12.9,3.08,11.76,7.47,2749,,0,starter
1998-99,,,,acc,,,2.2,0.535,368,0.503,185,0.402,0.676,34,,77,982,,,2.4,,laron-profit-1,,Forward,,maryland,0.209,0.312,,0.564,16.4,0.553,,204,4.6,0.187,Laron Profit,1998,4,Laron Profit maryland,2.97,0.53,,6.03,4.07,,3.14,20.12,2.77,3.14,0.98,6.6,3.5,11.85,6.56,605,,0,scrub
1997-98,,,,cusa,,,2.5,0.454,540,0.415,224,0.481,0.692,32,,77,,,,1.8,,larry-hughes-1,,Guard,,saint-louis,0.269,0.29,,0.505,,0.461,,184,4.3,,Larry Hughes,1997,1,Larry Hughes saint-louis,,,,,,,,,,,,,,,,2324,,0,starter
1990-91,,,,big-west,,,,0.681,465,0.662,308,0.426,0.818,35,,78,1113,,,,,larry-johnson-1,,Forward,,nevada-las-vegas,0.103,0.354,,0.711,12.2,0.698,,250,,,Larry Johnson,1990,2,Larry Johnson nevada-las-vegas,3.74,1.29,,7.12,5.82,,2.84,28.57,2.66,1.73,0.61,13.66,2.8,14.99,10.46,3323,1993,1,all_star
2014-15,20,4.3,7,mwc,2.9,21.1,2.6,0.533,360,0.514,185,0.403,0.786,31,30,80,1082,4,6,2.8,25.3,larry-nance-2,472,Forward,2.3,wyoming,0.117,0.333,14.1,0.581,14,0.538,28.5,235,5.4,0.199,Larry Nance Jr.,2014,4,Larry Nance Jr. wyoming,2.81,1.37,6.65,5.36,4.21,1.63,2.55,18.41,1.37,1.55,0.52,8.28,2.59,11.76,6.32,1795,,0,role_player
1989-90,,,,trans-america,,,,0.549,521,0.537,280,0.322,0.696,30,,75,1042,,,,,larry-robinson-1,,Guard,,centenary-la,0.077,0.3,,0.573,10.2,0.557,,180,,,Larry Robinson,1989,2,Larry Robinson centenary-la,3.49,0.31,,6.45,4.49,,3.15,26.45,3.99,1.54,0.46,8.14,2.61,18.46,10.29,425,,0,scrub
2009-10,7.7,9.1,,colonial,,24.9,2.2,0.54,367,0.534,196,0.455,0.641,35,32,82,941,,12.9,3.2,,larry-sanders-1,472,Forward,1.6,virginia-commonwealth,0.044,0.25,19,0.563,11.5,0.547,26.7,235,5.4,0.228,Larry Sanders,2009,3,Larry Sanders virginia-commonwealth,1.45,3.83,9.05,7.1,4.55,4.51,4.38,21.38,1.11,0.68,0.17,13.56,2.47,14.92,8.16,1937,,0,role_player
1990-91,,,,meac,,,,0.637,384,0.635,244,0.753,0.785,30,30,80,1098,,,,,larry-stewart-1,,Forward,,coppin-state,0.003,1,,0.687,15.7,0.634,,220,,,Larry Stewart,1990,4,Larry Stewart coppin-state,1.75,1.89,,10.53,8.27,,2.88,26.08,1.53,0.04,0.04,14.68,3.53,13.95,8.85,2229,,0,starter
1991-92,,,,sec,,,,0.567,460,0.493,227,0.285,0.771,35,34,77,1266,,,,,latrell-sprewell-1,,Guard,,alabama,0.372,0.398,,0.596,15,0.55,,190,,,Latrell Sprewell,1991,2,Latrell Sprewell alabama,2.34,0.73,,4.14,3.19,,2.02,19.68,1.99,5.4,2.15,5.78,2.91,9.13,5.02,3533,1994,1,all_star
2010-11,13.6,5.4,5.6,atlantic-10,3.1,20.2,2.4,0.488,321,0.48,154,0.308,0.697,33,33,81,1120,2.6,9.3,2.2,20.3,lavoy-allen-1,397,Forward,1.3,temple,0.053,0.294,14.8,0.519,12.8,0.49,19.8,225,4.6,0.163,Lavoy Allen,2010,4,Lavoy Allen temple,2.68,2.18,6.96,3.54,2.46,3.14,2.68,13.64,0.82,0.61,0.18,10.11,1.93,10.86,5.32,1669,,0,role_player
1993-94,,,,big-ten,,,,0.548,345,0.545,188,0.307,0.594,29,,81,847,,,,,lawrence-funderburke-1,,Forward,,ohio-state,0.02,0.286,,0.558,11.2,0.55,,230,,,Lawrence Funderburke,1993,5,Lawrence Funderburke ohio-state,1.32,1.04,,5.01,2.98,,2.41,20.83,0.52,0.33,0.09,8.97,2.36,15.96,8.78,1094,,0,scrub
1991-92,,,,sec,,,,0.577,368,0.492,181,0.34,0.744,34,34,73,1167,,,,,lee-mayberry-1,,Guard,,arkansas,0.44,0.389,,0.606,11.2,0.573,,172,,,Lee Mayberry,1991,4,Lee Mayberry arkansas,6.92,0.41,,4.28,3.19,,1.95,17.75,2.57,5.55,2.16,2.67,1.85,7.06,4.04,1744,,0,role_player
1998-99,,,,wac,,,1.2,0.511,524,0.508,266,0.456,0.715,31,,81,990,,,2.9,,lee-nailon-1,,Forward,,texas-christian,0.029,0.267,,0.554,13.6,0.515,,238,4.1,0.166,Lee Nailon,1998,2,Lee Nailon texas-christian,3.19,1.17,,9.66,6.91,,4.48,28.57,1.54,0.61,0.16,11.64,4.04,20.57,10.59,1912,,0,role_player
2005-06,10.5,1.2,,pac-10,,,2,0.5,359,0.496,178,0.752,0.719,27,27,80,953,,,2.9,,leon-powe-1,,Forward,,california,0.025,0.333,18.5,0.567,11.9,0.5,31.6,240,5,0.208,Leon Powe,2005,2,Leon Powe california,1.59,0.63,7.72,11.33,8.14,3.74,2.81,23.21,1.01,0.38,0.13,11.46,2.77,14.69,7.35,1227,,0,scrub
2008-09,27.5,1.2,,ovc,,,3.3,0.525,697,0.449,313,0.241,0.881,32,32,75,1153,,,4.3,,lester-hudson-1,,Guard,,tennessee-martin,0.429,0.355,12.2,0.566,12,0.52,36.4,190,7.6,0.263,Lester Hudson,2008,2,Lester Hudson tennessee-martin,4.68,0.62,6.38,5.83,5.13,2.43,2.98,30.53,2.6,10.37,3.68,8.81,3.68,13.81,7.18,334,,0,scrub
2004-05,13.3,0.7,,big-12,,,1.5,0.441,409,0.403,165,0.565,0.732,33,28,80,1038,,,1.5,,linas-kleiza-1,,Forward,,missouri,0.276,0.274,14.1,0.511,14.6,0.453,30.3,245,3,0.115,Linas Kleiza,2004,2,Linas Kleiza missouri,2.04,0.35,6.9,8.9,6.51,2.74,3.55,20.42,0.77,4.35,1.19,9.63,3.43,11.41,5.16,1889,,0,role_player
1992-93,,,,swac,,,,0.484,777,0.412,320,0.259,0.771,34,,74,1152,,,,,lindsey-hunter-1,,Guard,,jackson-state,0.422,0.341,,0.52,9.7,0.463,,170,,,Lindsey Hunter,1992,4,Lindsey Hunter jackson-state,3.99,0.49,,6.98,5.38,,2.19,31.49,3.09,11.39,3.89,3.99,3.26,15.59,7.22,3023,,0,starter
2001-02,9.2,2.7,,cusa,,,0.9,0.475,179,0.43,77,0.14,0.76,21,4,80,500,,,0.3,,linton-johnson-1,,Forward,,tulane,0.313,0.286,15.3,0.495,12.8,0.496,20.7,205,1.2,0.097,Linton Johnson,2001,4,Linton Johnson tulane,1.92,1.6,5.92,2,1.52,4.96,4.64,15.12,1.2,4.48,1.28,10.88,2.24,9.84,4.88,734,,0,scrub
1989-90,,,,maac,,,,0.537,653,0.513,335,0.338,0.661,32,32,79,1220,,,,,lionel-simmons-1,,Forward,,la-salle,0.1,0.477,,0.559,10.7,0.517,,210,,,Lionel Simmons,1989,4,Lionel Simmons la-salle,3.77,2.13,8.2,7.25,4.79,3.48,2.33,27.77,1.97,2.13,1.02,11.67,2.98,19.28,9.97,2978,,0,starter
1991-92,,,,sec,,,,0.478,448,0.408,183,0.442,0.687,29,27,73,976,,,,,litterial-green-1,,Guard,,georgia,0.319,0.434,,0.52,12.2,0.397,,185,,,Litterial Green,1991,4,Litterial Green georgia,4.71,0.16,,8.11,5.57,,2.7,23.11,1.35,5.86,2.54,3.57,3.07,12.5,4.96,626,,0,scrub
2001-02,5,4.3,,acc,,,3.3,0.545,354,0.545,193,0.667,0.623,35,35,80,1005,,,2.5,,lonny-baxter-1,,Center,,maryland,0.003,0,14.6,0.572,14,0.547,24.4,260,5.8,0.23,Lonny Baxter,2001,4,Lonny Baxter maryland,1.11,2.75,8.28,9.39,5.85,3.18,4.1,21.21,1.31,0.04,0,11.46,3.02,14.05,7.68,766,,0,scrub
2000-01,,,,pac-10,,,4,0.506,264,0.504,133,0.534,0.83,29,28,85,879,,,2.1,,loren-woods-1,,Center,,arizona,0.011,0.333,,0.58,15.1,0.506,,245,6.1,0.278,Loren Woods,2000,4,Loren Woods arizona,2.82,3.82,6.46,6.42,5.32,2.14,2.91,17.47,0.86,0.14,0.05,8.6,2.68,11.88,6.01,712,,0,scrub
1995-96,,,,cusa,,,3.7,0.542,382,0.542,207,0.442,0.645,30,,83,1058,,,2.7,,lorenzen-wright-1,,Center,,memphis,0.003,0,,0.566,10.8,0.543,,225,6.5,0.245,Lorenzen Wright,1995,2,Lorenzen Wright memphis,1.32,2.23,,6.39,4.12,,2.95,19.77,1.51,0.04,0,11.83,2.12,14.4,7.83,2067,,0,role_player
2012-13,36.7,1.6,5.5,acc,2,12.3,1.3,0.449,334,0.419,140,0.419,0.771,33,32,77,1129,3.5,2.4,2.3,19.9,lorenzo-brown-1,500,Guard,3.4,north-carolina-state,0.228,0.263,7.5,0.509,22.2,0.465,22.8,186,3.6,0.127,Lorenzo Brown,2012,3,Lorenzo Brown north-carolina-state,8.47,0.67,4.29,4.96,3.83,0.78,2.3,14.46,2.3,2.69,0.71,5.07,4.04,9.14,4.25,549,,0,scrub
1990-91,,,,trans-america,,,,0.54,224,0.54,121,0.281,0.667,31,,81,,,,,,lorenzo-williams-1,,Center,,stetson,0,,,0.559,,0.54,,200,,,Lorenzo Williams,1990,2,Lorenzo Williams stetson,,,,,,,,,,,,,,,,2383,,0,starter
1993-94,,,,big-8,,,,0.353,17,0.353,6,0.824,0.643,5,,75,,,,,,lou-williams-1,,Guard,,oklahoma,0.235,0,,0.444,,0.462,,,,,Lou Williams,1993,1,Lou Williams oklahoma,,,,,,,,,,,,,,,,1919,,0,role_player
1989-90,,,,big-ten,,,,0.595,331,0.595,197,0.323,0.804,31,31,81,930,,,,,loy-vaught-1,,Forward,,michigan,0.003,0,,0.629,11,0.597,,230,,,Loy Vaught,1989,4,Loy Vaught michigan,1.29,1.12,,4.6,3.7,,4.3,20.65,0.65,0.04,0,14.88,2.02,14.19,8.47,2118,,0,role_player
1990-91,,,,wac,,,,0.656,349,0.656,229,0.464,0.716,30,,86,1067,,,,,luc-longley-1,,Center,,new-mexico,0.006,0,,0.674,21,0.66,,265,,,Luc Longley,1990,4,Luc Longley new-mexico,4.09,3.56,,6.07,4.35,,3.11,21.52,0.97,0.07,0,10.31,4.24,13.01,8.58,1502,,0,role_player
1992-93,,,,big-west,,,,0.601,478,0.525,251,0.444,0.774,32,,77,1166,,,,,lucious-harris-1,,Guard,,long-beach-state,0.37,0.412,,0.639,10.2,0.591,,190,,,Lucious Harris,1992,4,Lucious Harris long-beach-state,2.71,0.24,,7.27,5.63,,1.68,25.35,1.99,6.07,2.5,5.8,2.26,10.33,6.11,1695,,0,role_player
2009-10,11,1.9,,wac,,19.4,1.3,0.542,502,0.5,251,0.432,0.917,34,34,81,1260,,6.6,5.4,,luke-babbitt-1,697,Forward,1.6,nevada,0.201,0.416,13.4,0.614,11.8,0.521,26.8,225,6.7,0.213,Luke Babbitt,2009,2,Luke Babbitt nevada,2.29,0.86,7.4,6.89,6.32,2.22,2.76,23.59,1.11,3.21,1.33,9.62,2.57,12.73,6.63,730,,0,scrub
2003-04,,,,pac-10,,,0.8,0.573,430,0.488,210,0.44,0.862,31,31,79,1072,,,4.7,,luke-jackson-1,,Guard,,oregon,0.386,0.44,,0.631,15.2,0.519,,215,5.5,0.206,Luke Jackson,2003,4,Luke Jackson oregon,5.19,0.19,6.19,7.05,6.08,2.13,1.98,24.48,1.46,6.19,2.72,8.32,3.47,9.85,5.11,315,,0,scrub
2002-03,35.1,0.1,,pac-10,,,1.5,0.518,470,0.432,203,0.391,0.88,33,33,74,1169,,,3.5,,luke-ridnour-1,,Guard,,oregon,0.451,0.382,5.3,0.582,18.8,0.473,27.1,175,5,0.17,Luke Ridnour,2002,3,Luke Ridnour oregon,7.46,0.07,3.15,6.3,5.54,0.68,2.63,22.21,2.16,7.25,2.77,3.83,4.41,8.83,4.17,2625,,0,starter
2002-03,30.2,0.6,,pac-10,,,2,0.475,255,0.42,107,0.341,0.678,28,28,80,772,,,0.7,,luke-walton-1,,Forward,,arizona,0.286,0.384,10.4,0.508,20.8,0.434,21.4,235,2.7,0.141,Luke Walton,2002,4,Luke Walton arizona,7.36,0.36,6.06,4.51,3.06,2.07,2.9,15.6,1.35,3.78,1.45,8.13,4.04,9.43,4.09,1982,,0,role_player
2003-04,11.8,2.3,,acc,,,3.2,0.522,441,0.476,210,0.313,0.71,37,32,80,1149,,,2.4,,luol-deng-1,,Forward,,duke,0.252,0.36,12.6,0.551,14.1,0.515,24.7,220,5.6,0.195,Luol Deng,2003,1,Luol Deng duke,2.37,1.36,6.02,4.8,3.41,2.85,2.85,19.43,1.71,3.86,1.39,8.88,2.89,11.49,5.92,3071,,0,starter
2004-05,21.8,0.5,,big-ten,,,2.8,0.589,462,0.463,214,0.214,0.788,39,39,75,1297,,,4.4,,luther-head-1,,Guard,,illinois,0.613,0.41,7.3,0.611,11.9,0.547,23.4,185,7.2,0.222,Luther Head,2004,4,Luther Head illinois,4.63,0.28,4.04,3.05,2.41,0.74,1.67,19.18,2.07,8.73,3.58,4.78,2.13,5.52,3.02,2310,,0,starter
1997-98,,,,big-ten,,,1.7,0.597,216,0.597,129,0.87,0.654,30,,81,,,,2.7,,maceo-baston-1,,Forward,,michigan,0,,,0.624,,0.597,,215,4.5,,Maceo Baston,1997,4,Maceo Baston michigan,,,,,,,,,,,,,,,,405,,0,scrub
1989-90,,,,sec,,,,0.527,662,0.461,305,0.317,0.91,32,,73,1202,,,,,mahmoud-abdul-rauf-1,,Guard,,louisiana-state,0.372,0.358,,0.584,13.3,0.522,,162,,,Mahmoud Abdul-Rauf,1989,2,Mahmoud Abdul-Rauf louisiana-state,3.39,0.03,,6.99,6.36,,2.2,29.58,1.73,8.19,2.93,2.7,3.89,13.84,7.22,2710,,0,starter
2010-11,14.2,7,8.6,mwc,4.5,19.6,2.6,0.539,295,0.536,158,0.549,0.642,37,37,81,1126,4.1,11.6,3,23.9,malcolm-thomas-2,446,Forward,1,san-diego-state,0.041,0.167,15.7,0.567,17.2,0.551,20.8,220,5.7,0.202,Malcolm Thomas,2010,3,Malcolm Thomas san-diego-state,2.98,2.66,6.86,5.75,3.69,3.84,2.98,14.99,0.64,0.43,0.07,10.69,2.74,10.05,5.54,194,,0,scrub
1999-00,,,,big-east,,,2.1,0.511,360,0.511,184,0.397,0.692,33,,82,1103,,,2.1,,malik-allen-1,,Center,,villanova,0,,,0.546,14.7,0.511,,255,4.2,0.151,Malik Allen,1999,4,Malik Allen villanova,1.16,2.25,,5.19,3.59,,2.9,16.94,0.83,0,0,8.81,2.68,13.06,6.67,2318,,0,starter
1995-96,,,,north-atlantic,,,4.4,0.605,368,0.595,219,0.693,0.714,31,,79,972,,,4.7,,malik-rose-1,,Center,,drexel,0.057,0.333,,0.641,15.1,0.611,,250,9.1,0.373,Malik Rose,1995,4,Malik Rose drexel,2.18,1.23,,10.49,7.49,,3.42,25.8,1.44,0.86,0.29,16.83,3.58,14.28,8.72,1341,,0,role_player
1991-92,,,,big-east,,,,0.488,523,0.472,247,0.407,0.793,30,,80,1162,,,,,malik-sealy-1,,Forward,,st-johns-ny,0.101,0.302,,0.544,10,0.491,,190,,,Malik Sealy,1991,4,Malik Sealy st-johns-ny,1.72,0.65,,7.33,5.82,,2.79,23.37,2.1,1.82,0.55,6.99,2.38,16.18,7.95,1604,,0,role_player
2009-10,27.7,1.1,,big-ten,,14.7,2,0.477,430,0.421,181,0.442,0.8,31,30,77,1120,,6.1,3.2,,manny-harris-1,563,Guard,3.2,michigan,0.363,0.308,10.2,0.54,14.5,0.485,30.1,185,5.2,0.186,Manny Harris,2009,3,Manny Harris michigan,4.5,0.39,4.64,6.79,5.43,2.04,1.61,20.07,2,5.57,1.71,6.68,3.14,9.79,4.75,933,,0,scrub
1996-97,,,,atlantic-10,,,3.5,0.481,366,0.478,175,0.527,0.767,31,,82,1201,,,2.5,,marc-jackson-1,,Forward,,temple,0.016,0.333,,0.546,11.6,0.481,,270,6.1,0.202,Marc Jackson,1996,3,Marc Jackson temple,1.27,0.73,,6.43,4.93,,2.13,16.65,0.97,0.2,0.07,9.26,2,11.99,5.76,1410,,0,role_player
2002-03,32.8,0.3,,mwc,,,1.4,0.561,434,0.514,223,0.493,0.757,32,32,74,1154,,,4.2,,marcus-banks-1,,Guard,,nevada-las-vegas,0.281,0.336,5.6,0.606,19,0.583,28.2,200,5.6,0.195,Marcus Banks,2002,2,Marcus Banks nevada-las-vegas,6.07,0.14,3.08,7.42,5.62,0.62,3.02,22.5,3.15,4.23,1.42,3.71,4.37,10.81,6.31,1497,,0,role_player
1995-96,,,,atlantic-10,,,5.9,0.477,537,0.477,256,0.434,0.7,33,30,83,1011,,,2.2,,marcus-camby-1,,Center,,massachusetts,0.015,0,,0.521,11.4,0.484,,220,8.1,0.32,Marcus Camby,1995,3,Marcus Camby massachusetts,2.29,5.06,,9.22,6.45,,3.44,26.71,1.27,0.32,0,10.72,3.28,20.93,10.13,2002,,0,role_player
1999-00,,,,big-12,,,3.4,0.595,562,0.582,327,0.425,0.732,37,37,81,1243,,,6.2,,marcus-fizer-1,,Forward,,iowa-state,0.075,0.357,,0.625,10.2,0.6,,262,9.6,0.308,Marcus Fizer,1999,3,Marcus Fizer iowa-state,1.32,1.26,,7.69,5.63,,3.31,27.16,0.93,1.35,0.48,9.17,2.48,16.73,10.04,1963,,0,role_player
2001-02,,,,sec,,,1.3,0.542,311,0.518,161,0.357,0.721,25,24,82,839,,,2.2,,marcus-haislip-1,,Forward,,tennessee,0.148,0.326,,0.573,12.3,0.551,,230,3.5,0.167,Marcus Haislip,2001,3,Marcus Haislip tennessee,1.14,2.1,5.29,5.29,3.81,2.67,4.1,19.88,0.52,2.19,0.72,7.96,2.43,12.63,6.96,441,,0,scrub
1989-90,,,,big-ten,,,,0.518,400,0.508,203,0.338,0.763,29,29,80,958,,,,,marcus-liberty-1,,Forward,,illinois,0.053,0.381,,0.557,9,0.515,,205,,,Marcus Liberty,1989,2,Marcus Liberty illinois,1.63,1.09,,5.64,4.3,,3.59,21.59,1.34,0.88,0.33,8.6,1.92,15.82,8.14,1585,,0,role_player
2010-11,11.4,2.4,10.9,big-12,2.9,19,2.3,0.601,421,0.57,240,0.511,0.688,38,35,81,1076,8,11.5,4.9,29.3,marcus-morris-1,600,Forward,1.7,kansas,0.181,0.342,15.5,0.625,11.4,0.62,26.9,235,7.2,0.269,Marcus Morris,2010,3,Marcus Morris kansas,2.3,0.89,7.1,7.99,5.5,3.68,3.61,24.31,1.19,2.83,0.97,10.78,2.49,12.83,7.96,2045,,0,role_player
2013-14,30.1,1.9,12,big-12,5.5,14.9,2.5,0.486,386,0.422,163,0.648,0.728,31,31,76,1014,6.5,5.1,3.1,26.9,marcus-smart-1,589,Guard,5,oklahoma-state,0.425,0.299,10.2,0.552,14,0.514,29.2,220,5.6,0.22,Marcus Smart,2013,2,Marcus Smart oklahoma-state,5.84,0.71,5.48,9.86,7.18,1.74,3.59,21.97,3.51,6.47,1.93,7.22,3.23,8.76,4.5,2399,,0,starter
2008-09,15.4,0.9,,sec,,,2.4,0.544,542,0.472,256,0.369,0.745,35,35,76,1116,,,4.2,,marcus-thornton-1,,Guard,,louisiana-state,0.371,0.388,9.5,0.58,9.1,0.522,30.9,205,6.6,0.235,Marcus Thornton,2008,2,Marcus Thornton louisiana-state,2.69,0.47,4.34,7.17,5.34,2.54,2.58,26.49,2.01,7.2,2.8,6.88,2.29,12.22,6.38,1872,,0,role_player
2005-06,42.5,0.4,,big-east,,,1.7,0.466,204,0.407,83,0.534,0.862,23,20,75,767,,,1.4,,marcus-williams-1,,Guard,,connecticut,0.294,0.4,6,0.555,24.9,0.41,20.5,205,3.1,0.162,Marcus Williams,2005,3,Marcus Williams connecticut,10.33,0.26,3.7,5.68,4.9,0.94,1.98,14.81,1.1,3.13,1.25,4.64,4.43,7.51,3.08,1315,,0,role_player
2006-07,14.2,1.5,,pac-10,,,1.5,0.523,397,0.494,196,0.297,0.695,30,29,79,987,,,1.9,,marcus-williams-2,,Forward,,arizona,0.202,0.288,11.8,0.549,15,0.546,26.5,205,3.4,0.138,Marcus Williams,2006,2,Marcus Williams arizona,2.72,0.93,5.55,4.78,3.32,2.55,2.67,20.14,1.34,3.24,0.93,8.11,3.24,12.85,7.01,890,,0,scrub
2005-06,27.4,0.4,,atlantic-10,,,3.6,0.476,468,0.432,202,0.323,0.596,32,32,78,1212,,,1.2,,mardy-collins-1,,Guard,,temple,0.293,0.307,7.4,0.497,10.7,0.483,27.6,220,4.8,0.159,Mardy Collins,2005,4,Mardy Collins temple,4.19,0.2,3.43,4.98,2.97,1.52,2.34,17.69,2.94,4.52,1.39,4.95,2.15,10.92,5.28,890,,0,scrub
1994-95,,,,pac-10,,,,0.602,417,0.592,247,0.561,0.491,33,33,78,1132,,,,,mario-bennett-1,,Forward,,arizona-state,0.072,0.267,,0.584,16.1,0.618,,235,,,Mario Bennett,1994,3,Mario Bennett arizona-state,2.79,4.06,,8.27,4.06,,3.39,21.8,1.2,1.06,0.28,9.58,3.57,13.67,8.45,354,,0,scrub
2007-08,,,,big-12,,,3.4,0.631,318,0.516,164,0.409,0.746,39,38,73,1170,,,4.1,,mario-chalmers-1,,Guard,,kansas,0.491,0.468,,0.656,16.5,0.562,,190,7.5,0.257,Mario Chalmers,2007,3,Mario Chalmers kansas,5.78,0.79,3.62,4.44,3.32,0.48,3.38,17.03,3.32,5.33,2.5,4.1,2.56,5.54,3.11,2626,,0,starter
2006-07,,,,acc,,,1.3,0.563,104,0.519,54,0.462,0.708,32,4,77,592,,,0.9,,mario-west-1,,Guard,,georgia-tech,0.308,0.281,,0.595,22.1,0.625,,210,2.2,0.148,Mario West,2006,4,Mario West georgia-tech,3.58,0.81,3.58,3.24,2.3,1.62,5.81,10.2,3.51,2.16,0.61,5.2,2.43,4.86,3.04,269,,0,scrub
1996-97,,,,big-east,,,3,0.49,207,0.488,101,0.58,0.508,29,,85,760,,,0.6,,mark-blount-1,,Center,,pittsburgh,0.01,0.5,,0.5,25,0.488,,230,3.6,0.192,Mark Blount,1996,2,Mark Blount pittsburgh,1.58,4.11,,6.32,3.21,,4.95,13.89,1.05,0.11,0.05,6.32,4.63,10.79,5.26,2402,,0,starter
1995-96,,,,pac-10,,,1,0.59,222,0.572,127,0.743,0.709,23,,81,763,,,2.8,,mark-hendrickson-1,,Forward,,washington-state,0.14,0.258,,0.631,17.8,0.623,,220,3.8,0.199,Mark Hendrickson,1995,4,Mark Hendrickson washington-state,1.94,0.26,,8.65,6.13,,3.67,19.87,1.05,1.63,0.42,11.48,3.41,10.01,6.24,737,,0,scrub
1990-91,,,,atlantic-10,,,,0.506,578,0.439,254,0.221,0.766,31,,76,1190,,,,,mark-macon-1,,Guard,,temple,0.318,0.418,,0.535,8.2,0.449,,185,,,Mark Macon,1990,4,Mark Macon temple,2.39,0.1,,4.3,3.29,,2.32,22.96,2.22,6.18,2.59,5.14,1.92,13.24,5.95,2304,,0,starter
1999-00,,,,pac-10,,,2.4,0.587,184,0.587,108,0.614,0.575,23,,81,628,,,1.8,,mark-madsen-1,,Forward,,stanford,0,,,0.591,12.5,0.587,,240,4.2,0.269,Mark Madsen,1999,4,Mark Madsen stanford,1.59,1.34,,7.2,4.14,,3.31,17.9,0.83,0,0,13.63,2.17,11.72,6.88,1246,,0,scrub
1995-96,,,,sec,,,3.2,0.523,195,0.482,94,0.533,0.683,36,,82,731,,,1.2,,mark-pope-1,,Center,,kentucky,0.231,0.356,,0.563,16.7,0.52,,235,4.4,0.241,Mark Pope,1995,4,Mark Pope kentucky,2.02,2.41,,5.69,3.89,,5.47,15.05,1.97,2.46,0.88,10.23,2.68,8.21,4.27,942,,0,scrub
1990-91,,,,big-8,,,,0.644,319,0.643,205,0.558,0.635,35,34,80,1025,,,,,mark-randall-1,,Forward,,kansas,0.013,0.25,,0.649,17.9,0.648,,235,,,Mark Randall,1990,4,Mark Randall kansas,3.12,0.23,,6.95,4.41,,3.94,20.45,1.29,0.16,0.04,8.43,3.43,12.29,7.96,441,,0,scrub
1991-92,,,,atlantic-10,,,,0.531,239,0.531,127,0.381,0.429,30,30,81,988,,,,,mark-strickland-1,,Forward,,temple,0,,,0.519,13.2,0.531,,210,,,Mark Strickland,1991,3,Mark Strickland temple,0.24,2.96,,3.68,1.58,,3.16,11.86,1.17,0,0,7.25,1.74,9.68,5.14,847,,0,scrub
2010-11,11,4.9,10.3,big-12,3.6,24.7,2.4,0.627,331,0.589,195,0.462,0.673,38,34,82,926,6.7,13.9,3.6,29.1,markieff-morris-1,485,Center,1.9,kansas,0.178,0.424,19.7,0.642,16.2,0.625,25.5,245,6,0.257,Markieff Morris,2010,3,Markieff Morris kansas,2.29,1.86,9.2,6.61,4.45,4.45,4.67,22.38,1.3,2.55,1.08,13.65,3.37,11.75,7.34,2581,,0,starter
